sentiment,text,data_id
positive,"It has been in for a week and appears to be functioning just like it should. No difference between this and the samsung, that we can detect so far, except a great deal more affordable.",20
positive,Great product,20
positive,"The seller took the time to contact me before shipping to ensure I had selected the correct item.  Wonderful customer service, the item arrived on time and the shelved fit perfectly 👌",20
positive,The belt was the exact size and easy to get installed. The idler arm worked great also and was easy to install.  The dryer ran very quietly after installing these new parts.  I greased and cleaned the existing rollers also which probably helped in reducing the noise.,20
positive,These disposable filter cups were just what I needed. I love Keurig coffee but it is a little too expensive at times and these filters enable me to continue using my efficient Keurig coffee maker for that i cup quick brew.,20
positive,"I bought these to replace my old raggedy drip pans. I measured the old ones to make sure they’d fit, which they did perfectly. It’s been hard to find the right size for my old stove since I have 1 large burner and 3 smaller ones. These were very easy to install and make the stove look much nicer.",20
negative,I wish I had read the first review that showed the comparison of the openings between this filter and the original Samsung filter. It's pure mechanics. The hole in this filter is seriously smaller than the original filter so of course my water flow is going to be reduced.<br /><br />Too bad. Won't make that mistake again.,20
positive,Repeat order and it is the same as previously ordered.  Best quality.  Thank you.,20
negative,"Don’t fit my whirlpool,, and they made me pay return shipping!",20
positive,It is not long enough; way too short; the edges stick up.,20
positive,Our order was filled super fast and the part works perfectly.,20
positive,"I am a dryer vent specialist and if you have to have a indoor vent, this is the one to buy. Mounts nicely, easy to refill and the stainless screen is easy to clean with a couple of cranks of the handle.",20
negative,"I recently installed one just like this one on dryer & it got lopsided quick. So I order this one, so we’ll see how long this one will last.",20
positive,seemed reasonably balanced.,20
positive,"Replacement fridge for our old side-by-side.  We love the french door style with roomy interior.  The drawers are NOT sloppy and get off track like the GE and Whirlpool models we looked at.  The glass shelves with the spill proof border makes cleanup easy(the paper milk carton sometimes leaks).<br /><br />The drawers in the fridge keep the items organized.  The pantry drawer with adjustable dividers keep cheeses separated and make that open and quick grab take only a second.<br /><br />The freezer at the bottom opens wide enough to access the bottom easily.  There is a drawer which can be pulled out all the way, so items in the back of that drawer can be seen.  I must say it is one of the best engineered freezers as far as accessibility.<br /><br />The water/ice dispenser is on the door.  Nice easy to read text/images on the computer screen above the water/ice.  Water taste fantastic even though we have terrific tap water because it goes through a replaceable Samsung filter which removes impurities.<br /><br />No problem with ice production.  Good volume of ice, crushed or cubed.  The computer readout above the ice/water dispenser is a nice blue text, telling what the features are enabled, what the temp is in the fridge or freezer, and has a little beep that tells when changing information.  There is a little audible alarm if the door was left open which is nice because there are more efficient ways to cool the house.<br /><br />Very pleased with this product.[[ASIN:B001P63PD2 Samsung RF267ABWP 25.5 cu. ft. French-Door Refrigerator with 5 Glass Shelves, Spill Proof, Twin Cooling System, CoolSelect Pantry, Power Freeze/Cool Options, External Ice/Water Dispenser and LED Display: White]]",20
positive,"Installed with no problem, worked for about a month and then it died, absolute garbage, do not buy",20
positive,"Pricey, but worth every penny!! I love having nugget ice on endless supply. The unit can be a little noisy, but usually when it needs more water or needs to be cleaned. Best purchase EVER!!!",20
negative,"Needed it to leave on trip.  Had to drill two holes and use part of the old one for spacers. But, it covers the vent hole on the camper and is still on after 3500+ miles of interstate driving.",20
negative,The part was what I needed bit there were missing peices.,20
positive,Work perfect. Exactly like the ones that came with the coffee maker.,20
positive,No issues.,20
positive,filter was perfect in every eway. So glad to find this on Amazion. Hard to find this size bit you had it.,20
positive,Did what it was supposed to do ❤️,20
positive,Perfect fit. Our 18 year old hotpoint gas range was not holding its temperature through the cooking cycle. I timed the ignition cycle and it took 90 seconds to light the gas tube. That is on the outer limit of the igniter. The new one lit in 40 seconds- problem solved.,20
positive,perfect fit!,20
negative,"My unit arrived with the box opened and the unit had some bending on the back. I decided to keep it since the bends would not be seen once installed. The unit fit perfectly and was easy to install, however the fan makes a loud hum when it is running. It makes much more noise than the original, It also has a number of places you can see where it was spot welded in the factory and it shows on the finished side. I would not purchase this item again.",20
positive,Fixed my dryer door at a reasonable price.  Works like factory.  Holding up well. Thank you.,20
positive,Works great and very quiet,20
negative,Only lasted a couple  of months.  Trash,20
negative,Product only last for 1 week. Would not recommend this product.,20
positive,Very easy to use and to clean. Does not have a lingering smell or flavor after cleaning.,20
positive,Great replacement piece for my dryer!,20
positive,We purchased this as a replacement for the original door and frame assembly for our ice maker.  This seemed to be better quality than the original and it could not have been easier to install.  Great product!!,20
positive,"We love this cabinet hood and at the price we got it at, it was a STEAL compared to the local hardware stores. It was easy to install and it worked so well for our house.",20
positive,Super cute and easier to keep handles clean.,20
positive,Very quite and there are three speeds and nice lights.,20
positive,Part fit as original,20
negative,"I was hopeful to use these with the Keurig Slim since I have wanted to reduce waste with the pods. Problems.<br />1. The only instructions inside was to show how to put the pod in the machine. Nothing about the amount to put in the pod. So I filled it a bit more than halfway as a guess.<br />2. Coffee grounds weren’t filtered out and was in the cup.<br />3. When I opened the machine to take the reusable pod out, it had overflowed inside the mechanism which was a pain to clean out. Luckily no damage to the machine.",20
positive,"These have done a great job at reducing the amount of cleaning and maintenance I've had to do on my Honeywell QuietCare Humidifier HCM-6009. It is on the medium setting, so its on about half the time and experiences a lot of standing water but hasn't resulted in rapid bacteria growth in the humidifier.<br />It doesn't eliminate the need for occasional cleaning, though. Got to keep the humidifier maintained well, with cool wick devices.",20
positive,The thermostats in our new apartment did not have a visible temperature reading. These fit the purpose nicely and were not expensive. Arrived quickly.,20
positive,"Was as described and fits nicely under small freezer, washing machine, ect",20
positive,My washing machine wouldn't drain so we looked on YouTube and found this part could need replacement. We changed it and it works!!!,20
negative,"Was good while it lasted, however just a few weeks ago the machine stopped working.  Several months ago the indicator light letting you know to fill it with water stopped working so we'd go to the machine and there would be no ice because there was no water in it, but no one refilled it because the indicator light wasn't working and the ""full"" light stayed on even when there was no ice.  Now it doesn't do anything. No ice. No noise. I guess the cost was more of a ""rental cost for a year"" than a purchase.",20
positive,Element is a 100% perfect fit for my oven. Easy to change works like new.,20
positive,Replaced the original just like I needed.,20
positive,These fit perfectly and were very easy to install. I’ve only installed them couple weeks ago so can’t comment on how long they last but so far they’re working very well. Im happy now after being frustrated with originals wearing off in few years. After buying these the support team also sent an email with links to YouTube videos to install them. That was very helpful.,20
positive,Refrigerator water filter.,20
positive,Runs our Samsung 27 cu ft refrigerator perfectly. No issues so far and never runs low power according to the units lights. Happy with it.,20
positive,Less expensive easy to install,20
positive,"While the belt was not an exact replacement for the OEM one, it is close enough to fit with the proper tension and does the job adequately.  All other parts appear to be direct replacements and installed with no issues.",20
positive,As described,20
positive,Great value for money.  Easy install,20
positive,Good value for item that is discontinued in store.,20
positive,great price,20
negative,Horrible product worked for one load of laundry then blew thermal fuse do not buy!!!,20
positive,"Easy to use.  Just open the fridge, flip down the cover on the old filter, pull it out and put this in.  Push the cover back up and the new filter is in!  You will need to let it run to clear any carbon dust that may have accumulated in it from the vibration of shipping (which happens no matter which filter or brand you buy).  I ran 2 gallons through mine even though it was visibly clear long before that.",20
negative,I order the 3 piece kit and only got the flue tunnel. Buyers beware.,20
negative,I’m changing my review from a five star to a one. Worked great for several months and then completely stopping working! I realize nothing last anymore but this is ridiculous! So glad I didn’t buy a second one like I stated in my first review,20
positive,"I think I ordered the wrong knobs as these are slightly different from the oem  knobs. They fit, look great and are more rugged than the originals. I am very pleased with this item.",20
positive,"Makes it 30 times easier to clean your stove top. Gas stoves will be most beneficial. Wipe off, put in dishwasher and replace! It’s that simple.",20
positive,Worked great. You will need all the wires and clips from your old ice maker.,20
positive,To all of you out there wondering if these work with the new Mr Coffee 12 cup coffee maker they do!,20
positive,"The only issue this time is slow delivery, I am not sure why.  But I've used the product previously and never been disappointed with it.",20
positive,Absolutely love it!!! Pricey but worth the money. Even husband loves it. Don’t even need ice maker in the fridge now. Lol,20
negative,"One was cracked when it arrived, straight out of the box. Luckily, I only really needed one to replace one of the shelves in our refrigerator. It was way more of a hassle to try and ship both of them back, so I just let it be since the second one wasn't cracked. It suits its purpose, fits well, I just wish I was able to keep the second one, too.",20
positive,Oem fit and fraction of cost. Win-win,20
positive,Fit perfectly at a great price.,20
positive,This was the exact part I needed for my dryer. Once my husband open the back of our dryer is was very easy to replace. My dryer works like new.,20
positive,This valve arrived promptly and fit right. It did not leak like others I have tried. Good price. Saved tons of money over professional repairs.,20
positive,"This washer has changed my life. It’s a truly amazing little washer that has a lot of volume and power. I wash all of my adult cloths in it, even smaller blankets and queen size sheets. The spinner fits about a third of the washer capacity but is powerful and effective. I would buy this again. It’s a great, reliable machine for the price. I can lift it into my bath tub and when done store it away in a closet.",20
positive,Took a little experimenting to accomplish the installation sequence. After installed fit perfectly.,20
positive,Igniter is exact replacement/perfect fit both mounting and electrical connectors. Works as it should. Was well packed and shipped quickly.,20
negative,Black: Did not fit 2.0,20
negative,We only use it on the weekends at our cottage. It only lasted 1 month and stopped working. Got another one and didn’t work at all! We are done with IGLOO we will find something else.,20
negative,"Just replaced this model with a GE because it died for the THIRD time (that's right - third!) after 3 years. It died two other times before that, but it was within the first year so it was covered under warranty. I didn't even call to see if it could be fixed a third time because I would have had to sink more money into it and clearly it was not long for this world. It was a loud, poor running fridge when it WAS running anyway. I bought it online and although it looked pretty nice in the photo, it was very cheaply made. I guess you get what you pay for - lesson learned.",20
positive,worked perfectly as described for my electric range,20
negative,Ordered right product but one of the coil arm is bent.  Not very happy to receive a new item in this condition.  Thank Donna,20
positive,"I love how quickly it dispenses ice! The first time I watched it I was amazed, now I use it once a week and store the ice in my freezer.",20
positive,Perfect replacement for my old Silverware Basket,20
positive,I have purchased these on a couple of occasions so far so good have had no issues and they work just fine.,20
positive,"This is excellent product and worth bit extra money than others in $300 - 400 range. Stylish, elegant and powerful and quite fan. Washable stainless steel filters are the best as they don't need to be replaced and just can be washed in dishwasher. There is nice oil tray inside as well.<br />Highly recommend this product and it is truly quality American product I would say.",20
positive,These reusable k cups are a huge money saver. Why buy expensive k cups when you can use your own grounds? It makes a great cup of coffee and clean up is easy with the filters. I just wash them it out after use and let it dry overnight and it's ready the next morning.,20
negative,This belt was garbage it only lasted 4 months now have to do it again,20
positive,"All you can expect from just a duct part, fast delivery, good price, perfect fit and good quality!, will definitely recommend it!.",20
negative,I cannot get it to run the hose that goes into dryer vent it's not getting enough pressure to turn on switch I will have to wire it to a light switch somehow.,20
negative,"Was disappointed from the moment I tried it.  I followed the directions to the letter, even going out and buying the appropriate bucket.  I washed a single sock at first.  The machine didn't agitate anything but me.  I wondered if it was too small of a load, so one by one, I added just small socks, removed them, tried other clothes, nothing... All it did was shake my house and give me a migraine.  I ended up hand washing all of my clothes.  The second (and last) time, I put a couple boxers and socks in the bucket, filled it up with soapy water and the device, and almost instantly, I heard a mechanical snap and water flew everywhere.  The top, rotating part of the device sheared off, FLYING out of the bucket, hitting my bathroom mirror, chipping it!  Doubt the seller is going to refund me the $550 I need to replace the mirror, so the best I can do is warn others... DO NOT BUY!!! It may be a bit pricier, but just buy a hand crank washing device, they're about $70 on here, even with inflation.  And these jerks have the audacity to require the device back, inconveniencing me and my husband because of their bad product... When they can't and SHOULDN'T try to fix and resell it.  Dudes... Just refund me.  I'll be calling Amazon for such a request.  After they see these pics... Do you think I'm lying?<br /><br />Less than 1 star for both the product and the seller.  Be and feel ashamed.",20
positive,Fits perfectly in my Whirlpool fridge and is much cheaper than their name brand.,20
positive,"Needed original OEM filter for my Samsung fridge. This fit perfectly and is exactly what I needed.  Perfect, always stick with OEM parts.",20
positive,Easy fix but do 2 at a time.  I leaned the washer back and did the front ones then leaned it forward to do the back ones.  No more bumping and pounding in the laundry room from the washer.,20
positive,Just the right size,20
negative,Wrong size for the frig way too small,20
positive,"Awesome, I was nervous at first purchasing it but its great.",20
positive,"Part worked perfectly, and washer was fixed in 10 min.  Saved literally hundreds of $$$$.",20
positive,"I read reviews before I bought this and almost didn't purchase, however, I had a friend that owns one and had 0 issues so I got it. So glad I did. It is not a feeezer and you need to use ice or move to a ice bucket or it just melts and recycles. It make 2 different sizes and will make ice within just 5 to 7 minutes. I absolutely love it. I think the negative reviews I read just didn't understand how to use it. It has auto shut off when full or out of water. What melts recycles and makes more ice automatically. Excellent product worth every penny!",20
positive,"This replacement glass was just what we needed. It does not have the color tint that the original one did. However, who cares it's in the refrigerator with stuff stacked in it! What mattered was it fit and had no sharp edges that would cut someone while cleaning it! I recommend this replacement item!",20
positive,"Love this little machine! My only regret is that I waited this long to buy it. I've been living in my Manhattan apartment for years and have been sending my laundry out. Ever since moving to NYC I've missed having my own washer/dryer in my apartment. This washer is life changing! Just hook it up to the kitchen faucet, turn it on and forget about it. It's like having a real washing machine. Auto wash, auto rinse, auto spin. Then just hang your clothes to dry. I use it for light-weight work clothes and delicates that I normally would hang to dry anyway. The spin cycle is so good that they are all dry in the morning in time for work. I still send out my towels, sheets and blankets because anything heavy/cotton just comes out too crunchy unless it's put into a proper dryer with heat. But I simply ADORE using this machine for all my other clothes! It washes thoroughly and is gentle on clothes too. I just wish I knew this thing existed years ago! Perfect for any New Yorker w/o laundry in their apartment or building. Just be sure not to let your super or nosy neighbors in on your secret. :)",20
positive,"Exactly what I expected, keeps my cooler full all summer.",20
positive,finally i got the perfect size,20
negative,"It doesn't work, it leak water all over, also it leaks the ground coffee to the cup. I couldn't use it all",20
positive,Simple to install. Water and ice taste great again,20
positive,"besides is easy to install, it look pretty",20
positive,this was a gift for my mother for Christmas. she received it before Christmas and she loves it. it was exactly what she wanted. thank you and merry christmas,20
positive,"Couldn't ask for more.  It fits, and holds my ketchup bottles.<br /><br />I recommend buying this one to replace one you've broken.",20
positive,FAST SHIPPING GREAT PRODUCT,20
positive,"Replaced the filter in my Whirlpool refrigerator<br />Direct fit<br />Immediately noticed the improvement in water flow, taste,  and ice cube quality<br />Will purchase again",20
positive,Needed a replacement drawer for my moms Whirlpool fridge and this fit perfectly.,20
positive,"Easy to install, durable & price was right!",20
positive,"I’m very happy with my purchase. They fit perfectly and the depth is exactly what the original bins were. I was concerned about that, but no problem.",20
positive,Fit exactly.,20
positive,Works great,20
positive,EXCELLENT PRODUCT,20
positive,"Just really like this. Easy to set up, Super quiet. Just no complaints! Thanks",20
positive,This unit replaced our ice maker in our maytag refrigerator and worked great.,20
negative,Burnt wire smell after 60 days of use and it completely quit working after 90 days of use. I’ll be going back to using Keurig. I thought I could trust the cuisenart brand,20
negative,Ice maker makes loud noise when refilling after installing this filter.,20
positive,It’s easy to use and give coffee state good.,20
positive,"I've only washed 5 loads so far and this washer has worked very well. The instructions read to only use powder detergent but liquid seems to work just fine. The washer is very quiet IMO. I also love that I was able to move it around by myself since I live alone. Keep in mind though that the washer is 70 lbs and I'm not exactly weak and/or infirm so moving it wasn't extremely difficult for me.<br /><br />So far this little washer has been great and, believe me, I'll update my review if anything changes. 👍",20
positive,These are mt second order for these. I’ve been using them for three years and now I needed a set for our vacation home. I use the paper filter inserts with them and it makes cleaning so easy.,20
positive,It is so nice to have a refillable cup that works in with the newer Keurig 2.0 systems.  It makes the options endless because you can mix different types of coffee to create your own unique flavors!!  I love the convenience..... no more working around the proprietary 2.0 digital readers on the 2.0 systems!  A lower price would be nice.... I would then stock up on a few of these.,20
negative,I bought these because I had coffee left over from the coffee pot. I found them to be hard to fill and when you put them in the K cup machine and close the lid it is hard to close and when you open the lid the container lid comes off so you have to dig it out of the machine.,20
positive,"Perfect pitcher, perfect size for our water usage at the table, very light and easy to clean!",20
positive,"Does what i bought it for! Perfect fit! no problem with installing, got here on time good service. Would Recommend",20
positive,I have put my hand stopp for move it it's do move its alot its move its self,20
negative,The wine cooler came on. Fan would blow. But no cooling. Sent product back to Amazon. We are waiting on new unit to see if it will work.,20
positive,Easy to swap just like the factory one. Will buy more as they are 1/3 of the price of the factory ones.,20
positive,Works great very durable and holds a decent amount of silverware,20
positive,"Worked fine once I received the right element. There are different size of connections, the 1st was not correct.",20
negative,This peace didn’t work… It wouldn’t catch the thread on the screw. It was weird it would screw on backwards but not the way it was intended to. It was useless. O well,20
negative,@ Best it might hold 4 eggs (1 in each corner) vs 6. 2 side byside same row.. Eggs broke.. See H. Lundberg review.,20
positive,I've bought several of these in various sizes. Expensive but really good quality. Launders well,20
negative,"This part does not fit, even though I verified that it's supposed to fit by using the dropdown with the model number and brand.  DO NOT RECOMMEND.",20
positive,Easy to install.,20
negative,One of the wheels keeps falling off. You get what you pay for,20
positive,Don't fall for those manufacturer solicitations for water filter replacements at huge prices. These will work just as well and will not break the bank.,20
positive,Just like advertises,20
positive,Easy to read,20
positive,I have a hard water issue so wicking filters don't last long. However these are the best of any that I have tried. I've tried several. They are a little more expensive but very well made and last much longer. As long as Amazon sells these it will be what I buy.,20
positive,Wrong item for my dryer.,20
positive,"[[VIDEOID:371cf2f5b2a19213ede376fea5f0d87e]] Para los que extrañamos el café con leche Venezolano, está es la solución!! La leche líquida de vuelve una espuma deliciosa !! Muy recomendado, me encanto, fue un regalo para mi💪🏻",20
positive,Follow U_Tube instructions for your make & model wash machine.<br />This  part from China has no written info with it but works properly when installed correctly,20
negative,Major hassle to install,20
negative,"I have a Whirlpool Refrig. and what's good about it is I don't have to drive 7 miles to get it.  The service is fast but lately it hasn't last<br />long.  I checked my past account and noticed I just bought it on Sept.4th, 2017.  Now the refrigerator is telling that I will soon have to put in<br />a new one.  It has only been 3 months!  Is there something wrong with this filter?",20
negative,"They have changed their definition of custom fit so it's not the same as previous orders.  In 2020 when I ordered I received a truly custom fitting piece (pictured) to cover my rangetop's large and small burner as well as the center burner.  The new on ordered in 2022 (pictured) is a more generic version made to cover small and large burners with the same large cut outs.  I am not sure that this will be as effective over time, but time will tell.  I we get away with crusty burn buildup on exposed areas of the range top then I will change my ratings.",20
positive,I just feel that thirty five bucks is a lot to pay for a little piece of plastic.  But they had it and I didn't.  I guess that the basis for all economics.,20
positive,I love this! It is easy to slide and clearly shows clean or dirty dishes in dishwasher. I chose this one because I loved the modern design. I am very adamant about clean looks and style. It looks great on my dishwasher.,20
positive,Had for a couple years and it works great. It is a little small but we can keep up with the laundry for a family of 3. I highly recomend for anyone that needs a small compact washer.,20
positive,You can't really go wrong with these filters. They fit the Aeropress perfectly and keep the coffee grounds from getting into the coffee. I would love to see better perforations similar to what Melita does however this is not really a must have. I bought the pack of 700 (which is two of the 350 packs together. It will last me for quite a while. I have an Aeropress at home and one at work so I can always enjoy the quality coffee wherever I may be. I even take them with me on vacation.,20
positive,Very good filters,20
positive,Quality and affordable,20
positive,"I try to be eco conscious,  but my reusable filter just wasn't cutting it.  It left little bits of coffee grounds behind and I didn't like that I had to wash it by hand.  These are much easier to use.  They filter out all of the grounds and when I am finished,  I can just toss it in the garbage.",20
negative,not easy to connect,20
positive,"great price, fast shipping",20
positive,I ordered these filters for my smaller coffeemaker and they were a perfect size.<br /><br />They are sturdy enough for the coffee grounds and work just fine.<br /><br />I would recommend them to anyone needing the smaller sized filters.,20
positive,Installation was easy and it works as expected. I wish more products were like this. Thank you.,20
positive,"Perfect!  We put it in upside down/backwards the first time, but once we turned it around, the door worked perfectly again!  YAY!",20
positive,"I love my Keurig but love my coffee from Papua New Guinea, too.  This allows me to create my own pod.  The attached top is better because it is cleaner.",20
negative,"The shaft was defective ,the seal seat came off<br />The seals are low quality<br />The washer did not fit the shaft ,had to use the old one<br />The spacer tube was very low quality.",20
positive,great value does the job well,20
positive,Part fit perfectly. Easy to install. Not sure on durability as it’s only been in a couple days but I have more confidence in the ball bearing design than the original bushing setup.,20
positive,This worked on my Maytag fridge!  Easy to install.  Cheaper than the one on the Maytag website.,20
positive,"We had our LG LMXS27626X for about 3 years. The original tray that the ice cubes cracked due to the constant thaw and refreeze of the ice cube tray (mostly due to the flap where the ice comes out and into your cup not closing all the way). We started hearing this loud clicking from the ice not being able to drop out of the tray, so decided we better replace the whole unit.<br /><br />I liked how perfectly this fit my refrigerator. It was very easy to install. It’s been working great-0 problems.",20
positive,Good quality,20
positive,A most for any humidor.,20
positive,Replace old filter for Kuerig,20
negative,"Not what I expected an MUCH to costly to return.  SO, make sure it is what you want before ordering!",20
positive,Didn’t like $6 shipping. Otherwise glad I bought the 24 pack instead of just 12,20
positive,I’ve used this for 2 years and it still works great!,20
positive,I deployed this to the crawlspace to keep an eye on the humidity and temperature.  We have a dehumidifier and this device helps me understand that it is working as it should.  If the humidity is out of the established range I get an alert and can check to make sure the dehumidifier is in good working order.,20
negative,sad but true they didn't really work to wick the water up for the humidifier,20
positive,"Good news, the switch itself fit perfectly and that part of the installation was truly simple.<br />Not so easy. The plug on the unit did not fit the receptor on the Kenmore 80 series. I was able to take the plug off my broken switch and use it on the new unit by connecting the appropriate wires (gray wires to black wires and green wire to green). It is just a simple switch. I am still satisfied with the product overall since it was about $10 and the official unit would have cost about $50.",20
negative,Not having a top flap causes the coffee to spill into the machine and your coffee cup. Very annoying when disposing the used coffee.,20
positive,Exactly what the description says,20
positive,"Filters works perfectly, really glad I bought them for my Samsung refrigerator. No leaks. Saved too much money compared to the Samsung filters.",20
negative,I use these to cover both my washer and dryer. The covers are durable and easy to use. I would recommend to anyone who wants to cover their appliances,20
positive,It works,20
negative,Water dispenser shows error with filter. Too late to return. Doh!,20
positive,Excellent replacement parts for my Keurig coffee maker,20
positive,Wow these disposable filters are great! Fit nicely and keeps clean up to a minimum. Will definitely be re-ordering in the future. Saves a lot of time.,20
positive,I love this,20
positive,"When you travel in Europe you are often given instant coffee at your Airbnb, often in pods with a machine like a Kurig.<br />This gadget solved my problem as it packs easily with the filters in very little space.  I bring my favorite brand of coffee and don't feel like my morning is ruined by instant coffee.<br />The trick to getting a good cup of coffee is to wet the filter before you put in the coffee.  If you don't the boiling water goes through too quickly.  Wet the filter first and that allows the coffee to brew.",20
positive,Father-in-law cannot tell we switched his coffee,20
positive,Couldn't find a better deal!<br />Works great!,20
positive,Works really well. Easy to use. I always have ice thanks to this portable ice machine. I'm happy!!,20
negative,Too hard to separate the filters from one another.  Will not buy again.,20
positive,Exactly as pictured. Great value and works great. Thanks!,20
positive,Worked well in Whirlpool Dryer. Easy Fix.,20
positive,"The whole Lint Trap has been redesigned  from my 2008 model. The framing is very sturdy,the screen is smaller weave to catch more  lint and the felt strip fits great.",20
negative,Absolutely love this little product. My only complaint is they don't last long. I think I better order another.,20
positive,Good,20
negative,"I ordered this part because of the price. It looks exactly what my dryer uses. First, don't know why, it was hard to get the belt back on. Worked great for about 2 weeks, then we started hearing a small squeak. Next a big squeak. About 3 weeks after installing the plastic part just fell apart. So we are thinking it's the belt because we had just replaced it about a month ago, maybe it was too small. Get the dryer back apart, nope it wasn't the belt, the belt was an OEM. So I call a local parts replacement company. I tell the guy what happened, he asks if I got the part off Amazon, says he hears these stories all day. So replaced this part,  belt goes on just fine and no squeaks. Dryer running like new again. The price was 15.00 more but worth every penny.",20
negative,"[[VIDEOID:4f04684ebb9884009b1ccf8658622587]] so Far Not so good.....  looks structurally sound and usable but not a good fit on my Ninja Coffee Maker.  The video I posted will explain it all.  Smaller then original... tab on left instead of center which causes it to sit crooked in the basket. I imagine it will still work and will know on next brew. If its not any good I will repost with a 1 star and do a return, but until then all good considering this was over a $10 savings to the original one which also had like $6 shipping.",20
positive,"The package arrived faster than initially stated. Unfortunately, my humidifier stopped working a few hours after I replaced the filters. Ended up donating it.",20
positive,"Temperature would not shut down on the stove, replaced the switch and now works perfect.",20
positive,"I like the simplicity and engineering of this product.  Easy to install and seems to be a good option, however I havent had this long enough to give a solid, extended review.",20
positive,Love this tiny work horse. Bought this for my sailboat. Puts out ice about 4 minutes after we get on boat. Perfect for when we get on boat. Immediately turn on machine. By time  we get our stuff full on boat and get settled there’s plenty ice for my wife and I to have a drink. LOVE IT!! Had for 4 months. Kind of loud. Put out a little heat.  But so so compact and def good purchase.,20
positive,Great replacement!,20
negative,Purchased 3 of these and one of the sealers did not work right out of the box. I returned for credit but the seller never issued a credit.... poor quality product and bad customer service. You get what you pay for.,20
positive,"Sure it's beautiful with handsome styling, but it's also so much more.<br /><br />Some of my favorite features include the two multi-size burners, warming zone, and melt function.  All the burners, including the power boil (yes, that's right) heat up well and function very efficiently.  Along with the electronic display are some stainless knobs that I think lend a richer look than the black ones.<br /><br />The oven cooks evenly (there were some minor fumes briefly during its first use).  And of the two cleaning options this model offers, I'll definitely choose steam clean as opposed to the energy hog self clean.  It's also nice that GE engineered the heating element off the oven floor.<br /><br />I haven't had any difficulty at all keeping the black cook top clean.  But if I do, I'll just use Wieman Glass Cook Top Cleaner, which out-performs Cerama Bryte (comes with GE ranges) by a mile.<br /><br />Now if this model had a dedicated clock pad, it would be absolutely perfect.  Then, I wouldn't have to push so many unrelated buttons to set, display, or turn off the clock.<br /><br />All things considered, though, this is a great looking / performing range and I'd definitely recommend it.",20
positive,Good deal. No functional difference with OEM filters.,20
negative,"[[VIDEOID:e1b1bf015500c12ad5fe033ddd93609f]] We purchased this hood to complete our new kitchen remodel. It does not work. The remote doesn’t work, the hood itself doesn’t either. Every time we want the buttons to function we have to unplug it and  plug it in again.  Do not purchase this piece of crap.",20
positive,Easy to use and works well,20
positive,Fixed my stove.,20
positive,"Our washing machine drain pump failed and leaked water all over the laundry room and adjacent bedroom.<br />After cleaning up, searched on line for replacement and finding prices in the $100.00 range.  Wife asked for part number and said she found it for $21.00 with overnight delivery!  I was skeptical, however, placed order.  Package arrived next morning by 8:00 A.M. and was indeed the exact replacement.  In 30 minutes, had washer opened up, pump removed and new one installed and tested with a small load.  Worked 100%.  I will follow up if any short lived problems with future post.",20
positive,Better than new,20
positive,These filters fit our Frigidaire French door refrigerator and they work just as well as the type sold at Lowe’s.,20
positive,Parts arrived quickly and the install was very simple.,20
positive,"Bought these Brew Rite filters which are much larger than the usual filters since we had problems with coffee grounds rising above the top of the usual store - bought filters during when brewing and then getting into the coffee carafe and even back into the water reservoir. Devised a ring to hold the upper part of these filters open when brewing as they sometimes would collapse when loaded with smaller amounts of coffee. Filters work quite well - no residue gets through them, only brewed coffee. These 1000 filters are enough to last nearly three years and at a great price from Amazon.",20
positive,Worked perfectly.,20
positive,Fit perfectly,20
positive,Fit and work just fine!,20
positive,Great value and pays for itself in the long run very durable,20
positive,"Quick delivery, very well made pod and you can adjust the amount of coffee in the pod to your taste.<br />Highly recommend.",20
negative,This product doesn't work as advertised coffee comes out a light brown watery color,20
positive,Very nice.,20
positive,Arrived on promised date.  Identical to original and installed easily.,20
negative,"I can't believe how much the stove manufacturer wants for these stupid knobs, something like $40 apiece!  The knobs are priced right and fit and look fine. The sleeve that fits over the stove part is plastic and looks like it can easily break.  I wrapped some aluminum tape around the sleeve to give it more support.  The stove is in a duplex rental so if the tenants take it easy on the knobs they should last, but who expects that?",20
positive,Great,20
positive,"Pain to put in, but not too bad.  Fit as it should, and saved us lots of money vs hiring a professional.  It's been in use quite awhile now and still working great.",20
positive,saved me a lot of money.,20
positive,I have nothing to compare it to.,20
positive,This timer knob was an excellent replacement for our washing machine.  It was also very easy to replace. You just push it on and it locks in place.,20
positive,"It is an exact replacement for the old one in my ""only"" two year old Frigidaire, top freezer fridge.  Squeeze the connection plug in the back and unplug it.  Then remove two screws (very small socket needed) and it is out.  Install the new just reverse.  Could be done in 15 minutes or less.  Only difficulty is seeing the screws, especially one.  You either need a mirror or have to stick you head all the way into the freezer to see them.  It has to cool to the freezer temperature before it will begin working.  Made the first ice in about 8 hours.  It is the same cheap looking unit that was OEM, so guess it also will die in a couple years.  However for the price and ease of swapping it out, guess I'll live with that.",20
positive,OEM Part  very nice. Happy with purchase,20
positive,Exactly like the original!,20
positive,Fits in A duo !!,20
positive,Works as expected,20
positive,"It was great!  I wish it had screws, but it wasn't advertised with them, so I knew that.  Once I got it, I forgot I needed the screws.<br />Overall very satisfied!!",20
positive,"We would have given it a 5 star, but there was a day where it would not make ice. We had to turn it off and let it sit for an hour. Works fine again.  We would buy it again. Good Machine.",20
positive,Worked Great,20
